ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
2/20/15,10:32,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,10,Fri
2/20/15,10:36,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,10,Fri
2/20/15,11:50,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,11,Fri
2/20/15,11:50,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,11,Fri
12/8/16,10:48,$35.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,10,Thu
12/8/16,10:50,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Thu
2/2/17,10:29,$0.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,10,Thu
1/3/17,7:55,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Tue
1/3/17,7:56,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Tue
8/14/15,8:55,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Fri
8/17/15,13:14,$0.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,13,Mon
8/18/15,10:15,$0.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,10,Tue
8/24/15,7:13,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
8/24/15,10:30,$0.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",10,Mon
8/26/15,9:46,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,9,Wed
8/26/15,9:47,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,9,Wed
12/7/16,9:16,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",9,Wed
12/20/16,7:25,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Tue
3/6/17,7:49,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
2/1/17,3:25,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Wed
2/27/17,10:41,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,10,Mon
2/1/17,3:24,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Wed
2/2/17,10:30,$0.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,10,Thu
1/30/17,10:38,$35.00,LOT 42 - 12TH W OF KIN,YELLOW ZONE,10,Mon
3/6/17,7:26,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
2/27/17,3:40,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Mon
2/27/17,8:01,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Mon
2/13/17,7:37,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Mon
2/16/17,7:53,$0.00,LOT 42 - 12TH W OF KIN,OVERLINE/TAKE THE SPACE OF,7,Thu
2/20/17,14:30,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",14,Mon
2/17/17,10:24,$10.00,LOT 42 - 12TH W OF KIN,"PERMIT ISSUED, NOT DISPLAYED",10,Fri
2/17/17,10:25,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,10,Fri
1/20/17,3:39,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Fri
2/16/17,8:32,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,8,Thu
1/20/17,3:41,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Fri
2/9/17,7:50,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,7,Thu
1/26/17,9:03,$35.00,LOT 42 - 12TH W OF KIN,YELLOW ZONE,9,Thu
3/7/17,11:08,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,11,Tue
3/9/17,8:06,$40.00,LOT 42 - 12TH W OF KIN,NO UO PERMIT,8,Thu
2/9/17,3:43,$0.00,LOT 42 - 12TH W OF KIN,MISUSE OF PERMIT,3,Thu
2/9/17,3:45,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Thu
2/15/17,3:28,$35.00,LOT 42 - 12TH W OF KIN,NO OVERNIGHT PARKING,3,Wed
2/23/15,15:00,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,15,Mon
3/13/17,17:22,$150.00,LOT 42 - 12TH W OF KIN,RESERVE & TOW,17,Mon
2/19/15,8:04,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,8,Thu
2/19/15,11:13,$30.00,LOT 42 - 12TH W OF KIN,IMPROPER DISPLAY,11,Thu
2/26/15,8:22,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,8,Thu
2/20/15,10:37,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,10,Fri
2/20/15,10:40,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,10,Fri
2/20/15,12:54,$45.00,LOT 42 - 12TH W OF KIN,RESERVED SPACE,12,Fri
2/20/15,12:55,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,12,Fri
2/23/15,7:05,$30.00,LOT 42 - 12TH W OF KIN,NO PERMIT DISPLAYED,7,Mon
2/26/15,8:22,$50.00,LOT 42 - 12TH W OF KIN,TOWING FEE,8,Thu
2/26/15,10:19,$0.00,LOT 42 - 12TH W OF KIN,WARNING/NO CHARGE,10,Thu
