ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
2/19/16,11:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
5/22/15,14:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Fri
5/26/15,7:09,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
5/26/15,7:11,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Tue
5/11/15,12:52,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,12,Mon
3/6/16,19:47,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,19,Sun
3/6/16,19:50,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,19,Sun
5/11/15,14:18,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Mon
5/11/15,16:05,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Mon
5/11/15,16:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Mon
5/12/15,7:06,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,7,Tue
5/12/15,17:21,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,17,Tue
5/12/15,17:22,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,17,Tue
5/12/15,17:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,17,Tue
5/12/15,17:26,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,17,Tue
3/18/16,4:18,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Fri
5/13/15,8:21,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
5/13/15,8:22,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Wed
5/13/15,11:09,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,11,Wed
5/13/15,14:53,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,14,Wed
5/14/15,7:10,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
5/14/15,8:18,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Thu
5/28/15,7:46,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
5/28/15,7:47,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
5/28/15,11:17,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,11,Thu
5/28/15,13:16,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Thu
5/29/15,13:16,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Fri
5/29/15,13:18,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Fri
6/1/15,10:45,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,10,Mon
6/1/15,10:46,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Mon
6/1/15,10:51,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,10,Mon
5/15/15,7:40,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
5/18/15,7:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
5/18/15,7:01,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
5/18/15,7:02,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
5/18/15,12:55,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,12,Mon
5/18/15,13:52,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,13,Mon
5/19/15,16:11,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,16,Tue
5/19/15,16:17,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,16,Tue
5/19/15,13:17,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Tue
5/19/15,14:25,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Tue
6/1/15,7:01,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Mon
6/1/15,7:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
6/1/15,7:10,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,7,Mon
6/1/15,7:19,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
5/22/15,14:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Fri
5/26/15,7:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
5/27/15,11:02,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,11,Wed
5/28/15,7:51,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Thu
5/28/15,11:13,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Thu
2/3/16,8:21,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
6/1/15,10:52,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Mon
6/1/15,14:14,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
6/1/15,14:19,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
6/2/15,7:10,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
2/17/16,14:03,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Wed
1/27/15,10:48,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
1/27/15,13:45,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,13,Tue
1/27/15,16:56,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Tue
1/28/15,10:35,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Wed
1/28/15,10:36,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,10,Wed
6/2/15,8:52,$30.00,LOT 16A - FAC/STAFF LOT,IMPROPER DISPLAY,8,Tue
6/2/15,14:22,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
6/2/15,12:15,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,12,Tue
6/2/15,14:22,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
1/28/15,13:38,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Wed
1/28/15,13:46,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Wed
6/4/15,10:38,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Thu
12/8/15,8:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
12/8/15,8:30,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Tue
1/30/15,6:59,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,6,Fri
1/30/15,6:59,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,6,Fri
6/4/15,7:03,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Thu
6/4/15,7:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/4/15,7:10,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,7,Thu
6/4/15,13:57,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Thu
2/2/15,13:26,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Mon
2/2/15,13:26,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,13,Mon
2/2/15,16:07,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,16,Mon
11/24/15,14:21,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Tue
2/3/15,10:56,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
8/3/15,7:56,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
11/24/15,14:21,$0.00,LOT 16A - FAC/STAFF LOT,MISUSE OF PERMIT,14,Tue
11/24/15,14:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Tue
9/1/15,8:54,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,8,Tue
9/1/15,8:58,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
9/1/15,9:01,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,9,Tue
9/1/15,10:35,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
9/1/15,10:36,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
9/2/15,10:22,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
9/2/15,10:24,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Wed
9/2/15,12:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Wed
9/2/15,12:53,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Wed
9/3/15,7:14,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,7,Thu
8/5/15,11:23,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Wed
8/5/15,13:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,13,Wed
2/4/15,12:29,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,12,Wed
2/4/15,12:29,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,12,Wed
2/4/15,14:39,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,14,Wed
2/4/15,14:39,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,14,Wed
6/5/15,10:03,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Fri
6/5/15,13:58,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Fri
6/5/15,16:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Fri
2/2/15,8:05,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
2/2/15,8:07,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,8,Mon
2/2/15,13:35,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Mon
2/2/15,16:06,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,16,Mon
2/3/15,10:48,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,10,Tue
2/5/15,10:09,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Thu
6/8/15,14:16,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
6/8/15,14:17,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
6/8/15,14:18,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
6/8/15,14:18,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,14,Mon
12/10/15,12:52,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Thu
6/9/15,11:45,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Tue
12/10/15,13:10,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,13,Thu
6/10/15,14:36,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Wed
6/11/15,7:36,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/11/15,7:38,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,7,Thu
6/11/15,7:40,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/11/15,7:41,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
1/14/16,14:30,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
6/12/15,13:06,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Fri
2/4/15,10:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Wed
7/31/15,11:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Fri
8/31/15,11:18,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Mon
9/1/15,7:53,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Tue
9/1/15,9:03,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Tue
9/1/15,10:32,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,10,Tue
9/3/15,7:10,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
9/3/15,7:11,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Thu
10/31/16,7:55,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,7,Mon
6/16/15,7:38,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,7,Tue
6/16/15,7:39,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Tue
6/16/15,7:41,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Tue
6/16/15,7:44,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Tue
6/16/15,10:45,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
6/16/15,11:47,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Tue
6/15/15,11:21,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Mon
6/15/15,13:13,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Mon
6/16/15,14:09,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
6/17/15,10:47,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Wed
6/17/15,10:49,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Wed
6/17/15,13:05,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,13,Wed
6/17/15,13:10,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Wed
6/17/15,13:13,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Wed
6/17/15,13:15,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Wed
6/17/15,10:49,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,10,Wed
6/17/15,10:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Wed
6/17/15,14:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Wed
6/18/15,8:04,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Thu
6/18/15,8:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Thu
6/18/15,8:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Thu
6/18/15,9:02,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,9,Thu
6/18/15,9:03,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,9,Thu
6/18/15,13:28,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Thu
6/19/15,11:50,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Fri
6/19/15,15:45,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,15,Fri
6/19/15,15:47,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,15,Fri
8/5/15,15:49,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,15,Wed
11/13/15,14:42,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",14,Fri
2/3/15,14:56,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
2/5/15,8:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Thu
2/5/15,10:10,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,10,Thu
6/23/15,7:06,$0.00,LOT 16A - FAC/STAFF LOT,WARNING/NO CHARGE,7,Tue
6/23/15,7:08,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
6/23/15,7:10,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,7,Tue
6/23/15,9:37,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,9,Tue
6/23/15,9:41,$35.00,LOT 16A - FAC/STAFF LOT,AREA NOT DESIGNATED,9,Tue
6/23/15,14:04,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Tue
6/24/15,10:06,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Wed
6/24/15,10:22,$30.00,LOT 16A - FAC/STAFF LOT,IMPROPER DISPLAY,10,Wed
6/24/15,10:25,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,10,Wed
6/24/15,13:27,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Wed
6/24/15,13:29,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Wed
6/24/15,16:13,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,16,Wed
6/25/15,11:30,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Thu
6/25/15,11:28,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Thu
6/25/15,11:34,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,11,Thu
6/25/15,7:13,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/25/15,13:40,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,13,Thu
6/26/15,11:27,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,11,Fri
6/26/15,7:00,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
6/26/15,7:01,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
6/26/15,11:20,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Fri
12/10/15,12:50,$150.00,LOT 16A - FAC/STAFF LOT,RESERVE & TOW,12,Thu
6/26/15,11:22,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Fri
6/26/15,11:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Fri
6/26/15,11:29,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,11,Fri
2/6/15,7:01,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
2/6/15,7:04,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
2/6/15,13:38,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Fri
2/6/15,13:41,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,13,Fri
2/6/15,13:42,$50.00,LOT 16A - FAC/STAFF LOT,TOWING FEE,13,Fri
2/9/15,12:59,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,12,Mon
1/14/16,14:33,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Thu
1/14/16,14:34,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,14,Thu
6/29/15,7:38,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Mon
6/30/15,6:59,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",6,Tue
6/30/15,9:03,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",9,Tue
6/30/15,9:06,$35.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,9,Tue
6/30/15,9:08,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,9,Tue
6/30/15,15:31,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,15,Tue
7/1/15,11:34,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Wed
7/1/15,8:40,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",8,Wed
7/1/15,11:33,$35.00,LOT 16A - FAC/STAFF LOT,OVERLINE/TAKE THE SPACE OF,11,Wed
7/1/15,11:32,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Wed
7/6/15,14:49,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/6/15,14:51,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/6/15,14:52,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/6/15,14:54,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Mon
7/6/15,15:04,$0.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",15,Mon
7/6/15,15:06,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
7/6/15,15:08,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
7/6/15,15:09,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,15,Mon
7/6/15,9:37,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
7/6/15,9:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
7/6/15,9:44,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,9,Mon
7/7/15,11:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Tue
7/7/15,11:48,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Tue
7/8/15,8:43,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,8,Wed
7/8/15,11:45,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,11,Wed
7/8/15,11:49,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Wed
7/8/15,11:54,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",11,Wed
7/8/15,11:57,$35.00,LOT 16A - FAC/STAFF LOT,NO PERMIT FOR AREA,11,Wed
6/8/15,8:03,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
6/8/15,8:05,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
6/8/15,8:07,$95.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE W/TOW,8,Mon
6/8/15,8:10,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Mon
6/8/15,14:20,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Mon
6/8/15,15:08,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,15,Mon
6/9/15,8:26,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,8,Tue
12/10/15,12:56,$10.00,LOT 16A - FAC/STAFF LOT,"PERMIT ISSUED, NOT DISPLAYED",12,Thu
12/10/15,12:59,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,12,Thu
6/10/15,10:32,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Wed
6/10/15,14:39,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,14,Wed
6/11/15,7:31,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/11/15,7:32,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/11/15,7:34,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Thu
6/11/15,7:35,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,7,Thu
6/11/15,10:18,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Thu
6/12/15,7:19,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
6/12/15,7:20,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
6/12/15,7:23,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Fri
6/12/15,13:09,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,13,Fri
6/16/15,10:46,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,10,Tue
6/16/15,7:35,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
6/16/15,7:35,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
6/16/15,7:37,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
10/10/16,4:46,$35.00,LOT 16A - FAC/STAFF LOT,NO OVERNIGHT PARKING,4,Mon
11/4/16,14:41,$40.00,LOT 16A - FAC/STAFF LOT,NO UO PERMIT,14,Fri
6/16/15,7:46,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,7,Tue
6/16/15,10:45,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
6/16/15,10:47,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
6/16/15,10:42,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
6/16/15,10:43,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
6/16/15,10:44,$30.00,LOT 16A - FAC/STAFF LOT,NO PERMIT DISPLAYED,10,Tue
6/15/15,10:25,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Mon
6/15/15,10:29,$35.00,LOT 16A - FAC/STAFF LOT,RESTRICTED AREA,10,Mon
6/15/15,10:32,$45.00,LOT 16A - FAC/STAFF LOT,RESERVED SPACE,10,Mon
