ISSUE_DATE,ISSUE_TIME,FINE_AMOUNT,TICKET_LOCATION_STREET,VIOLATION DESCRIPTION,TIME,DOW
5/17/16,9:33,$0.00,15TH AVE,OVERLINE/TAKE THE SPACE OF,9,Tue
5/26/16,14:27,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",14,Thu
5/19/16,16:32,$40.00,15TH AVE,NO UO PERMIT,16,Thu
1/4/16,11:37,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
1/21/16,16:36,$75.00,15TH AVE,FIRELANE/HYDRANT,16,Thu
10/1/15,11:41,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Thu
2/12/16,16:04,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/12/16,16:05,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/12/16,16:06,$40.00,15TH AVE,NO UO PERMIT,16,Fri
12/21/15,15:46,$40.00,15TH AVE,NO UO PERMIT,15,Mon
12/21/15,15:48,$40.00,15TH AVE,NO UO PERMIT,15,Mon
5/5/16,11:38,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Thu
5/12/16,14:59,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
5/12/16,15:02,$20.00,15TH AVE,OVERTIME PAYSTATION,15,Thu
5/17/16,13:48,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
5/9/16,8:21,$40.00,15TH AVE,NO UO PERMIT,8,Mon
5/9/16,8:28,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
5/9/16,8:24,$40.00,15TH AVE,NO UO PERMIT,8,Mon
1/21/16,16:47,$40.00,15TH AVE,NO UO PERMIT,16,Thu
2/24/16,9:33,$20.00,15TH AVE,OVERTIME STREET MTR,9,Wed
3/6/16,16:45,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
4/15/16,14:48,$40.00,15TH AVE,NO UO PERMIT,14,Fri
5/20/16,10:10,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
4/6/16,11:09,$0.00,15TH AVE,IMPROPER PARKING,11,Wed
3/6/16,16:53,$35.00,15TH AVE,NO OVERNIGHT PARKING,16,Sun
9/15/16,11:01,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
10/5/15,14:45,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
5/5/16,11:36,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Thu
5/12/16,14:52,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Thu
5/20/16,10:13,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Fri
5/24/16,13:38,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
5/26/16,14:29,$35.00,15TH AVE,NO PERMIT FOR AREA,14,Thu
5/26/16,10:42,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
5/26/16,10:43,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
5/20/16,15:20,$40.00,15TH AVE,NO UO PERMIT,15,Fri
5/20/16,15:23,$40.00,15TH AVE,NO UO PERMIT,15,Fri
5/24/16,13:36,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Tue
4/29/16,14:01,$40.00,15TH AVE,NO UO PERMIT,14,Fri
5/12/16,14:55,$40.00,15TH AVE,NO UO PERMIT,14,Thu
5/12/16,14:58,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
4/22/16,8:11,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Fri
4/29/16,14:04,$40.00,15TH AVE,NO UO PERMIT,14,Fri
4/29/16,14:06,$40.00,15TH AVE,NO UO PERMIT,14,Fri
4/21/16,16:26,$40.00,15TH AVE,NO UO PERMIT,16,Thu
4/21/16,16:29,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Thu
4/21/16,16:30,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Thu
4/21/16,16:35,$20.00,15TH AVE,OVERTIME LOT METER,16,Thu
2/22/16,11:06,$40.00,15TH AVE,NO UO PERMIT,11,Mon
2/22/16,11:09,$40.00,15TH AVE,NO UO PERMIT,11,Mon
4/29/16,14:09,$40.00,15TH AVE,NO UO PERMIT,14,Fri
3/17/16,10:42,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
1/11/16,4:32,$35.00,15TH AVE,NO PARKING ZONE,4,Mon
1/11/16,4:33,$35.00,15TH AVE,NO PARKING ZONE,4,Mon
1/11/16,4:34,$35.00,15TH AVE,NO PARKING ZONE,4,Mon
1/11/16,4:35,$35.00,15TH AVE,NO PARKING ZONE,4,Mon
1/11/16,4:37,$35.00,15TH AVE,NO PARKING ZONE,4,Mon
12/22/15,7:37,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
12/22/15,7:40,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
3/17/16,10:45,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
4/6/16,11:02,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Wed
4/15/16,16:05,$20.00,15TH AVE,OVERTIME STREET MTR,16,Fri
4/22/16,8:12,$40.00,15TH AVE,NO UO PERMIT,8,Fri
5/9/16,8:35,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
5/9/16,8:19,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Mon
5/9/16,8:32,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
5/6/16,8:54,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
5/6/16,8:55,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
5/3/16,15:12,$40.00,15TH AVE,NO UO PERMIT,15,Tue
5/6/16,8:50,$40.00,15TH AVE,NO UO PERMIT,8,Fri
11/30/15,11:33,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
4/8/16,10:56,$40.00,15TH AVE,NO UO PERMIT,10,Fri
2/26/16,16:14,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
3/17/16,10:48,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
2/2/16,10:35,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
2/26/16,16:11,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
4/27/16,10:50,$35.00,15TH AVE,NO PERMIT FOR AREA,10,Wed
4/22/16,8:13,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Fri
4/15/16,16:14,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/15/16,16:16,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/27/16,10:48,$40.00,15TH AVE,NO UO PERMIT,10,Wed
4/28/16,11:15,$40.00,15TH AVE,NO UO PERMIT,11,Thu
11/6/15,8:00,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
11/6/15,8:22,$250.00,15TH AVE,ALTERING PERMIT,8,Fri
4/29/16,16:05,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/29/16,16:08,$40.00,15TH AVE,NO UO PERMIT,16,Fri
3/3/16,14:17,$40.00,15TH AVE,NO UO PERMIT,14,Thu
3/3/16,14:22,$40.00,15TH AVE,NO UO PERMIT,14,Thu
4/29/16,16:06,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/29/16,16:07,$40.00,15TH AVE,NO UO PERMIT,16,Fri
10/14/15,4:36,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
10/14/15,7:35,$35.00,15TH AVE,NO PERMIT FOR AREA,7,Wed
4/6/16,11:16,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
2/26/16,16:21,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/26/16,16:22,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
1/5/16,8:17,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Tue
1/5/16,8:15,$40.00,15TH AVE,NO UO PERMIT,8,Tue
1/5/16,8:22,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",8,Tue
1/5/16,8:24,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Tue
2/26/16,16:24,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/9/16,8:31,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
5/5/16,11:43,$40.00,15TH AVE,NO UO PERMIT,11,Thu
5/6/16,8:49,$40.00,15TH AVE,NO UO PERMIT,8,Fri
5/6/16,8:56,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
5/6/16,8:59,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
5/6/16,9:00,$20.00,15TH AVE,OVERTIME PAYSTATION,9,Fri
4/15/16,16:12,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/22/16,8:15,$40.00,15TH AVE,NO UO PERMIT,8,Fri
4/15/16,16:08,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/15/16,16:10,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/15/16,16:11,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/6/15,8:07,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
11/6/15,8:08,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
4/6/16,11:12,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
4/6/16,11:13,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
4/29/16,16:02,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/29/16,16:03,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/22/16,8:22,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
4/22/16,8:23,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
4/22/16,8:25,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
4/15/16,16:19,$40.00,15TH AVE,NO UO PERMIT,16,Fri
10/14/15,4:39,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
10/14/15,4:41,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
10/14/15,7:27,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Wed
10/14/15,7:30,$35.00,15TH AVE,NO PERMIT FOR AREA,7,Wed
10/14/15,7:33,$40.00,15TH AVE,NO UO PERMIT,7,Wed
2/26/16,16:19,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/26/16,16:20,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/26/16,16:18,$40.00,15TH AVE,NO UO PERMIT,16,Fri
1/5/16,8:08,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
1/5/16,8:10,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
1/5/16,8:12,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
1/5/16,8:13,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
1/6/16,11:32,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
1/22/16,11:37,$40.00,15TH AVE,NO UO PERMIT,11,Fri
3/8/16,7:40,$35.00,15TH AVE,NO PERMIT FOR AREA,7,Tue
10/14/15,7:24,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Wed
10/14/15,4:38,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
3/8/16,7:43,$35.00,15TH AVE,NO PERMIT FOR AREA,7,Tue
10/14/15,4:39,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Wed
10/16/15,8:10,$20.00,15TH AVE,OVERTIME STREET MTR,8,Fri
10/16/15,8:36,$40.00,15TH AVE,NO UO PERMIT,8,Fri
10/16/15,8:37,$40.00,15TH AVE,NO UO PERMIT,8,Fri
2/10/16,10:36,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
1/13/16,14:46,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
10/16/15,8:17,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Fri
11/11/15,17:03,$40.00,15TH AVE,NO UO PERMIT,17,Wed
11/11/15,17:05,$40.00,15TH AVE,NO UO PERMIT,17,Wed
2/10/16,10:35,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
2/19/16,4:34,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
2/19/16,4:35,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
1/13/16,11:26,$40.00,15TH AVE,NO UO PERMIT,11,Wed
2/26/16,16:15,$40.00,15TH AVE,NO UO PERMIT,16,Fri
1/6/16,11:30,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
2/26/16,16:17,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/6/16,11:14,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
11/12/15,7:46,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
11/4/15,11:10,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
1/14/16,8:23,$40.00,15TH AVE,NO UO PERMIT,8,Thu
2/10/16,10:38,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
10/22/15,7:51,$40.00,15TH AVE,NO UO PERMIT,7,Thu
10/20/15,8:47,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
10/20/15,8:49,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
10/20/15,8:50,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Tue
10/20/15,8:55,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Tue
11/5/15,10:55,$40.00,15TH AVE,NO UO PERMIT,10,Thu
11/12/15,10:55,$40.00,15TH AVE,NO UO PERMIT,10,Thu
3/14/16,11:16,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
11/5/15,8:51,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Thu
2/23/16,8:08,$40.00,15TH AVE,NO UO PERMIT,8,Tue
10/22/15,7:53,$40.00,15TH AVE,NO UO PERMIT,7,Thu
1/6/16,16:38,$20.00,15TH AVE,OVERTIME LOT METER,16,Wed
1/14/16,8:25,$40.00,15TH AVE,NO UO PERMIT,8,Thu
1/14/16,8:30,$50.00,15TH AVE,BOOT FEE,8,Thu
1/6/16,16:36,$20.00,15TH AVE,OVERTIME LOT METER,16,Wed
10/21/15,14:25,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
2/10/16,10:43,$40.00,15TH AVE,NO UO PERMIT,10,Wed
2/15/16,8:17,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
2/15/16,8:26,$0.00,15TH AVE,NO UO PERMIT,8,Mon
10/14/15,7:36,$40.00,15TH AVE,NO UO PERMIT,7,Wed
10/14/15,7:39,$35.00,15TH AVE,NO PERMIT FOR AREA,7,Wed
11/5/15,11:01,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
2/26/16,16:26,$40.00,15TH AVE,NO UO PERMIT,16,Fri
2/10/16,10:32,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
2/10/16,10:34,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Wed
2/19/16,4:31,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
1/6/16,11:23,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Wed
2/4/16,10:59,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
4/15/16,16:18,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/25/16,13:21,$40.00,15TH AVE,NO UO PERMIT,13,Mon
11/12/15,7:44,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
11/12/15,7:45,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Thu
11/12/15,7:38,$40.00,15TH AVE,NO UO PERMIT,7,Thu
12/15/15,7:55,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
12/15/15,8:00,$40.00,15TH AVE,NO UO PERMIT,8,Tue
1/6/16,16:35,$20.00,15TH AVE,OVERTIME LOT METER,16,Wed
10/21/15,14:27,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
3/14/16,11:09,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
3/14/16,11:14,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
10/20/15,11:55,$40.00,15TH AVE,NO UO PERMIT,11,Tue
10/20/15,12:01,$20.00,15TH AVE,OVERTIME PAYSTATION,12,Tue
10/20/15,12:04,$20.00,15TH AVE,OVERTIME PAYSTATION,12,Tue
10/26/15,4:37,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
10/26/15,4:40,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
10/26/15,4:41,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
10/21/15,14:28,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
10/20/15,8:58,$35.00,15TH AVE,NO PERMIT FOR AREA,8,Tue
10/20/15,8:59,$40.00,15TH AVE,NO UO PERMIT,8,Tue
10/16/15,8:26,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
1/13/16,14:44,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Wed
12/3/15,10:55,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
10/16/15,8:19,$40.00,15TH AVE,NO UO PERMIT,8,Fri
10/16/15,8:21,$40.00,15TH AVE,NO UO PERMIT,8,Fri
10/16/15,8:28,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Fri
12/3/15,11:00,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Thu
11/11/15,16:59,$40.00,15TH AVE,NO UO PERMIT,16,Wed
11/11/15,17:00,$40.00,15TH AVE,NO UO PERMIT,17,Wed
11/11/15,17:01,$40.00,15TH AVE,NO UO PERMIT,17,Wed
2/19/16,4:32,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
3/14/16,11:10,$35.00,15TH AVE,NO PERMIT FOR AREA,11,Mon
10/26/15,10:54,$20.00,15TH AVE,OVERTIME LOT METER,10,Mon
11/5/15,8:47,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Thu
10/22/15,7:57,$40.00,15TH AVE,NO UO PERMIT,7,Thu
10/22/15,7:58,$40.00,15TH AVE,NO UO PERMIT,7,Thu
2/15/16,8:13,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
2/15/16,8:15,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
2/15/16,8:16,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Mon
10/22/15,11:51,$40.00,15TH AVE,NO UO PERMIT,11,Thu
12/15/15,10:31,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Tue
1/6/16,16:42,$40.00,15TH AVE,NO UO PERMIT,16,Wed
10/26/15,4:42,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
1/27/16,17:04,$40.00,15TH AVE,NO UO PERMIT,17,Wed
11/3/16,14:38,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
11/3/16,14:42,$40.00,15TH AVE,NO UO PERMIT,14,Thu
11/7/16,4:17,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/15/16,7:58,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
11/15/16,16:16,$40.00,15TH AVE,NO UO PERMIT,16,Tue
11/28/16,4:29,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
3/8/16,7:36,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
2/19/16,4:36,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/3/16,14:34,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Thu
11/15/16,7:21,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
11/15/16,7:59,$20.00,15TH AVE,OVERTIME PAYSTATION,7,Tue
11/6/15,16:08,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/6/15,16:10,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/30/15,11:32,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Mon
11/15/16,16:15,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Tue
11/21/16,14:01,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Mon
11/22/16,14:19,$20.00,15TH AVE,OVERTIME PAYSTATION,14,Tue
4/11/16,11:39,$40.00,15TH AVE,NO UO PERMIT,11,Mon
4/5/16,16:15,$40.00,15TH AVE,NO UO PERMIT,16,Tue
4/5/16,16:18,$40.00,15TH AVE,NO UO PERMIT,16,Tue
4/5/16,16:09,$40.00,15TH AVE,NO UO PERMIT,16,Tue
4/5/16,16:11,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Tue
11/6/15,4:59,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/6/15,5:00,$35.00,15TH AVE,NO OVERNIGHT PARKING,5,Fri
4/25/16,13:26,$470.00,15TH AVE,DISABLED SPACE PSTD,13,Mon
2/4/16,16:29,$0.00,15TH AVE,"PERMIT ISSUED, NOT DISPLAYED",16,Thu
1/6/16,16:44,$40.00,15TH AVE,NO UO PERMIT,16,Wed
1/6/16,16:43,$40.00,15TH AVE,NO UO PERMIT,16,Wed
2/4/16,16:35,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Thu
2/4/16,16:36,$20.00,15TH AVE,OVERTIME PAYSTATION,16,Thu
1/14/16,10:43,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
4/11/16,11:40,$40.00,15TH AVE,NO UO PERMIT,11,Mon
4/18/16,13:44,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Mon
4/18/16,13:45,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Mon
4/29/16,16:16,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Fri
4/29/16,16:18,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/28/16,4:23,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/28/16,4:24,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/28/16,4:25,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Mon
11/4/15,11:06,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
11/4/15,11:08,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Wed
1/27/16,17:09,$40.00,15TH AVE,NO UO PERMIT,17,Wed
4/29/16,16:11,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/29/16,16:13,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/5/16,16:19,$35.00,15TH AVE,NO PERMIT FOR AREA,16,Tue
4/5/16,16:08,$40.00,15TH AVE,NO UO PERMIT,16,Tue
11/6/15,4:57,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
11/6/15,4:58,$35.00,15TH AVE,NO OVERNIGHT PARKING,4,Fri
1/5/15,12:31,$30.00,15TH AVE,NO PERMIT DISPLAYED,12,Mon
1/5/15,12:29,$30.00,15TH AVE,NO PERMIT DISPLAYED,12,Mon
1/5/15,12:32,$35.00,15TH AVE,RESTRICTED AREA,12,Mon
1/5/15,12:33,$30.00,15TH AVE,NO PERMIT DISPLAYED,12,Mon
1/5/15,12:36,$20.00,15TH AVE,OVERTIME LOT METER,12,Mon
1/5/15,12:37,$20.00,15TH AVE,OVERTIME LOT METER,12,Mon
1/6/15,7:22,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,7:31,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,7:36,$30.00,15TH AVE,NO PERMIT DISPLAYED,7,Tue
1/6/15,10:07,$20.00,15TH AVE,OVERTIME LOT METER,10,Tue
1/6/15,10:14,$20.00,15TH AVE,OVERTIME STREET MTR,10,Tue
1/6/15,15:06,$45.00,15TH AVE,RESERVED SPACE,15,Tue
1/6/15,14:43,$20.00,15TH AVE,OVERTIME LOT METER,14,Tue
1/6/15,15:05,$45.00,15TH AVE,RESERVED SPACE,15,Tue
1/8/15,9:36,$30.00,15TH AVE,NO PERMIT DISPLAYED,9,Thu
11/6/15,16:14,$40.00,15TH AVE,NO UO PERMIT,16,Fri
11/6/15,16:05,$40.00,15TH AVE,NO UO PERMIT,16,Fri
1/14/16,10:42,$20.00,15TH AVE,OVERTIME PAYSTATION,10,Thu
10/27/15,11:18,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
10/27/15,11:20,$20.00,15TH AVE,OVERTIME PAYSTATION,11,Tue
1/6/16,16:49,$40.00,15TH AVE,NO UO PERMIT,16,Wed
1/8/15,16:56,$30.00,15TH AVE,NO PERMIT DISPLAYED,16,Thu
1/8/15,17:01,$35.00,15TH AVE,RESTRICTED AREA,17,Thu
1/9/15,7:42,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
1/9/15,7:44,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
1/9/15,7:45,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
1/9/15,7:48,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
1/13/15,8:19,$30.00,15TH AVE,NO PERMIT DISPLAYED,8,Tue
1/13/15,8:24,$20.00,15TH AVE,OVERTIME STREET MTR,8,Tue
1/20/16,10:33,$40.00,15TH AVE,NO UO PERMIT,10,Wed
11/18/15,8:15,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Wed
11/18/15,8:16,$20.00,15TH AVE,OVERTIME PAYSTATION,8,Wed
4/15/16,16:20,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/29/16,16:14,$40.00,15TH AVE,NO UO PERMIT,16,Fri
5/23/16,10:04,$40.00,15TH AVE,NO UO PERMIT,10,Mon
4/29/16,16:15,$40.00,15TH AVE,NO UO PERMIT,16,Fri
4/15/16,16:24,$40.00,15TH AVE,NO UO PERMIT,16,Fri
1/5/15,12:26,$30.00,15TH AVE,NO PERMIT DISPLAYED,12,Mon
1/5/15,12:27,$30.00,15TH AVE,NO PERMIT DISPLAYED,12,Mon
1/5/15,12:41,$20.00,15TH AVE,OVERTIME LOT METER,12,Mon
1/6/15,7:24,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,7:26,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,7:27,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,7:28,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,7:30,$20.00,15TH AVE,OVERTIME STREET MTR,7,Tue
1/6/15,14:42,$35.00,15TH AVE,AREA NOT DESIGNATED,14,Tue
1/16/15,11:24,$20.00,15TH AVE,OVERTIME LOT METER,11,Fri
1/16/15,11:26,$20.00,15TH AVE,OVERTIME STREET MTR,11,Fri
4/18/16,13:43,$20.00,15TH AVE,OVERTIME PAYSTATION,13,Mon
1/20/15,7:46,$35.00,15TH AVE,RESTRICTED AREA,7,Tue
1/20/15,7:49,$35.00,15TH AVE,RESTRICTED AREA,7,Tue
1/20/15,8:05,$30.00,15TH AVE,NO PERMIT DISPLAYED,8,Tue
2/26/15,7:31,$20.00,15TH AVE,OVERTIME STREET MTR,7,Thu
2/26/15,14:57,$30.00,15TH AVE,NO PERMIT DISPLAYED,14,Thu
2/26/15,14:58,$30.00,15TH AVE,NO PERMIT DISPLAYED,14,Thu
2/26/15,17:12,$30.00,15TH AVE,NO PERMIT DISPLAYED,17,Thu
2/26/15,17:16,$30.00,15TH AVE,NO PERMIT DISPLAYED,17,Thu
2/27/15,7:40,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
2/27/15,7:42,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
2/27/15,7:43,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
2/27/15,7:44,$20.00,15TH AVE,OVERTIME STREET MTR,7,Fri
2/27/15,7:49,$50.00,15TH AVE,BOOT FEE,7,Fri
2/27/15,10:26,$20.00,15TH AVE,OVERTIME LOT METER,10,Fri
